host_module,Gene,GeneEdgeWeight
Module_21__transport_lipid,PIK3CD,3.0639789082794726
Module_21__transport_lipid,PIK3R1,3.0639789082794726
Module_21__transport_lipid,PIK3R5,3.0639789082794726
Module_21__transport_lipid,PIP4K2A,3.0639789082794726
Module_21__transport_lipid,PIP4K2B,3.0639789082794726
Module_21__transport_lipid,PIP5K1A,3.0639789082794726
Module_21__transport_lipid,PIP5K1B,3.0639789082794726
Module_21__transport_lipid,PIP5K1C,3.0639789082794726
Module_21__transport_lipid,PIP5KL1,3.0639789082794726
Module_21__transport_lipid,PISD,3.0639789082794726
Module_21__transport_lipid,PITPNM1,3.0639789082794726
Module_21__transport_lipid,PITPNM2,3.0639789082794726
Module_21__transport_lipid,PITPNM3,3.0639789082794726
Module_21__transport_lipid,PLA1A,3.0639789082794726
Module_21__transport_lipid,PLA2G1B,3.0639789082794726
Module_21__transport_lipid,PLA2G2A,3.0639789082794726
Module_21__transport_lipid,PLA2G2C,3.0639789082794726
Module_21__transport_lipid,PLA2G2D,3.0639789082794726
Module_21__transport_lipid,PLA2G3,3.0639789082794726
Module_21__transport_lipid,PLA2G4A,3.0639789082794726
Module_21__transport_lipid,PLA2G4B,3.0639789082794726
Module_21__transport_lipid,PLA2G4C,3.0639789082794726
Module_21__transport_lipid,PLA2G4D,3.0639789082794726
Module_21__transport_lipid,PLA2G4E,3.0639789082794726
Module_21__transport_lipid,PLA2G4F,3.0639789082794726
Module_21__transport_lipid,PLA2G5,3.0639789082794726
Module_21__transport_lipid,PLA2G7,3.0639789082794726
Module_21__transport_lipid,PLB1,3.0639789082794726
Module_21__transport_lipid,PLCB1,3.0639789082794726
Module_21__transport_lipid,PLCB2,3.0639789082794726
Module_21__transport_lipid,PLCB4,3.0639789082794726
Module_21__transport_lipid,PLCD1,3.0639789082794726
Module_21__transport_lipid,PLCE1,3.0639789082794726
Module_21__transport_lipid,PLCG1,3.0639789082794726
Module_21__transport_lipid,PLCG2,3.0639789082794726
Module_21__transport_lipid,PLCH1,3.0639789082794726
Module_21__transport_lipid,PLCH2,3.0639789082794726
Module_21__transport_lipid,PLCL1,3.0639789082794726
Module_21__transport_lipid,PLCL2,3.0639789082794726
Module_21__transport_lipid,PLD1,3.0639789082794726
Module_21__transport_lipid,PLD2,3.0639789082794726
Module_21__transport_lipid,PLIN5,3.0639789082794726
Module_21__transport_lipid,PLTP,1.926148295197548
Module_21__transport_lipid,PNLIP,3.0639789082794726
Module_21__transport_lipid,PNLIPRP1,3.0639789082794726
Module_21__transport_lipid,PNPLA1,3.0639789082794726
Module_21__transport_lipid,PNPLA2,3.0639789082794726
Module_21__transport_lipid,PNPLA3,3.0639789082794726
Module_21__transport_lipid,PNPLA4,3.0639789082794726
Module_21__transport_lipid,PNPLA5,3.0639789082794726
Module_21__transport_lipid,PNPLA6,3.0639789082794726
Module_21__transport_lipid,PNPLA7,3.0639789082794726
Module_21__transport_lipid,PON1,3.0639789082794726
Module_21__transport_lipid,PRDX6,3.0639789082794726
Module_21__transport_lipid,PRKAA1,3.0639789082794726
Module_21__transport_lipid,PTDSS1,3.0639789082794726
Module_21__transport_lipid,PTDSS2,3.0639789082794726
Module_21__transport_lipid,PTPN11,3.0639789082794726
Module_21__transport_lipid,PTPRQ,3.0639789082794726
Module_21__transport_lipid,SCARB1,3.0639789082794726
Module_21__transport_lipid,SERINC2,3.0639789082794726
Module_21__transport_lipid,SERINC5,3.0639789082794726
Module_21__transport_lipid,SERPINA12,3.0639789082794726
Module_21__transport_lipid,SH3YL1,3.0639789082794726
Module_21__transport_lipid,SLC22A4,3.0639789082794726
Module_21__transport_lipid,SLC27A1,3.0639789082794726
Module_21__transport_lipid,SLC44A1,3.0639789082794726
Module_21__transport_lipid,SLC44A2,3.0639789082794726
Module_21__transport_lipid,SLC44A3,3.0639789082794726
Module_21__transport_lipid,SLC44A4,3.0639789082794726
Module_21__transport_lipid,SOAT1,1.926148295197548
Module_21__transport_lipid,SOAT2,1.926148295197548
Module_21__transport_lipid,SORL1,3.0639789082794726
Module_21__transport_lipid,SORT1,1.926148295197548
Module_21__transport_lipid,SPATA18,3.0639789082794726
Module_21__transport_lipid,SREBF1,3.0639789082794726
Module_21__transport_lipid,STAR,1.926148295197548
Module_21__transport_lipid,STARD3,1.926148295197548
Module_21__transport_lipid,SYNJ2,3.0639789082794726
Module_21__transport_lipid,TBL1XR1,3.0639789082794726
Module_21__transport_lipid,THRSP,3.0639789082794726
Module_21__transport_lipid,TNFAIP8L3,3.0639789082794726
Module_21__transport_lipid,TNXB,3.0639789082794726
Module_21__transport_lipid,TPTE2,3.0639789082794726
Module_21__transport_lipid,TTC7A,3.0639789082794726
Module_21__transport_lipid,TTC7B,3.0639789082794726
Module_21__transport_lipid,UVRAG,3.0639789082794726
Module_21__transport_lipid,VAC14,3.0639789082794726
Module_21__transport_lipid,VDAC1,1.926148295197548
Module_32__development_morphogenesis,BMP4,1.756175305149035
Module_32__development_morphogenesis,ESR1,1.756175305149035
Module_32__development_morphogenesis,FGF1,1.756175305149035
Module_32__development_morphogenesis,FGF10,1.756175305149035
Module_32__development_morphogenesis,FGFR2,1.756175305149035
Module_32__development_morphogenesis,HNF1B,1.756175305149035
Module_32__development_morphogenesis,HOXD13,1.756175305149035
Module_32__development_morphogenesis,NKD1,1.756175305149035
Module_32__development_morphogenesis,PPP2R3A,1.756175305149035
Module_32__development_morphogenesis,PTK7,1.756175305149035
Module_32__development_morphogenesis,SFRP1,1.756175305149035
Module_32__development_morphogenesis,SFRP2,1.756175305149035
Module_32__development_morphogenesis,SHH,1.756175305149035
Module_32__development_morphogenesis,SIX1,1.756175305149035
Module_32__development_morphogenesis,SOX9,1.756175305149035
Module_32__development_morphogenesis,SPRY1,1.756175305149035
Module_32__development_morphogenesis,SPRY2,1.756175305149035
Module_32__development_morphogenesis,TFAP2C,1.756175305149035
Module_32__development_morphogenesis,TNC,1.756175305149035
Module_32__development_morphogenesis,VANGL2,1.756175305149035
Module_32__development_morphogenesis,WNT11,1.756175305149035
Module_32__development_morphogenesis,WNT3A,1.756175305149035
Module_32__development_morphogenesis,WNT5A,1.756175305149035
Module_32__development_morphogenesis,YAP1,1.756175305149035
Module_3__growth_development,ABCA2,9.92891225163916
Module_3__growth_development,ABCC8,9.92891225163916
Module_3__growth_development,ABL1,9.92891225163916
Module_3__growth_development,ADORA2A,9.92891225163916
Module_3__growth_development,AGER,9.92891225163916
Module_3__growth_development,AKT1,9.92891225163916
Module_3__growth_development,AKT2,9.92891225163916
Module_3__growth_development,ANO1,9.92891225163916
Module_3__growth_development,APCDD1,9.92891225163916
Module_3__growth_development,ARHGEF10,9.92891225163916
Module_3__growth_development,ARSG,9.92891225163916
Module_3__growth_development,ASCL1,9.92891225163916
Module_3__growth_development,ASCL2,9.92891225163916
Module_3__growth_development,ATOH1,9.92891225163916
Module_3__growth_development,ATP1B2,9.92891225163916
Module_3__growth_development,ATXN1,9.92891225163916
Module_3__growth_development,B4GALT6,9.92891225163916
Module_3__growth_development,BIN1,9.92891225163916
Module_3__growth_development,BMP2,9.92891225163916
Module_3__growth_development,BNIP3,9.92891225163916
Module_3__growth_development,C1QA,9.92891225163916
Module_3__growth_development,CCDC85C,9.92891225163916
Module_3__growth_development,CCL2,9.92891225163916
Module_3__growth_development,CD9,9.92891225163916
Module_3__growth_development,CDH2,9.92891225163916
Module_3__growth_development,CDK5,9.92891225163916
Module_3__growth_development,CDK5R1,9.92891225163916
Module_3__growth_development,CDK5R2,9.92891225163916
Module_3__growth_development,CDK6,9.92891225163916
Module_3__growth_development,CHRM1,9.92891225163916
Module_3__growth_development,CLCF1,9.92891225163916
Module_3__growth_development,CLU,9.92891225163916
Module_3__growth_development,CNP,9.92891225163916
Module_3__growth_development,CNTF,9.92891225163916
Module_3__growth_development,CNTN1,9.92891225163916
Module_3__growth_development,CNTN2,9.92891225163916
Module_3__growth_development,CNTNAP1,9.92891225163916
Module_3__growth_development,COL3A1,9.92891225163916
Module_3__growth_development,COL6A1,9.92891225163916
Module_3__growth_development,CRB1,9.92891225163916
Module_3__growth_development,CSF1,9.92891225163916
Module_3__growth_development,CSF1R,9.92891225163916
Module_3__growth_development,CSK,9.92891225163916
Module_3__growth_development,CSPG4,9.92891225163916
Module_3__growth_development,CSPG5,9.92891225163916
Module_3__growth_development,CUL4B,9.92891225163916
Module_3__growth_development,CX3CL1,9.92891225163916
Module_3__growth_development,CX3CR1,9.92891225163916
Module_3__growth_development,DAAM2,9.92891225163916
Module_3__growth_development,DAB1,9.92891225163916
Module_3__growth_development,DAB2IP,9.92891225163916
Module_3__growth_development,DAG1,9.92891225163916
Module_3__growth_development,DICER1,9.92891225163916
Module_3__growth_development,DISC1,9.92891225163916
Module_3__growth_development,DLG5,9.92891225163916
Module_3__growth_development,DLL1,9.92891225163916
Module_3__growth_development,DLX1,9.92891225163916
Module_3__growth_development,DLX2,9.92891225163916
Module_3__growth_development,DNER,9.92891225163916
Module_3__growth_development,DRD1,9.92891225163916
Module_3__growth_development,DRD3,9.92891225163916
Module_3__growth_development,DTX1,9.92891225163916
Module_3__growth_development,DUSP10,9.92891225163916
Module_3__growth_development,EEF2,9.92891225163916
Module_3__growth_development,EGR2,9.92891225163916
Module_3__growth_development,EIF2B3,9.92891225163916
Module_3__growth_development,EIF2B5,9.92891225163916
Module_3__growth_development,EMX1,9.92891225163916
Module_3__growth_development,EOMES,9.92891225163916
Module_3__growth_development,EPHA4,9.92891225163916
Module_3__growth_development,EPM2A,9.92891225163916
Module_3__growth_development,ERBB2,9.92891225163916
Module_3__growth_development,ERBB3,9.92891225163916
Module_3__growth_development,ERCC2,9.92891225163916
Module_3__growth_development,ETV5,9.92891225163916
Module_3__growth_development,EZH2,9.92891225163916
Module_3__growth_development,F2,9.92891225163916
Module_3__growth_development,FA2H,9.92891225163916
Module_3__growth_development,FGF10,9.92891225163916
Module_3__growth_development,FGF2,9.92891225163916
Module_3__growth_development,FGF5,9.92891225163916
Module_3__growth_development,FKRP,9.92891225163916
Module_3__growth_development,FOXG1,9.92891225163916
Module_3__growth_development,FPR2,9.92891225163916
Module_3__growth_development,FYN,9.92891225163916
Module_3__growth_development,GAP43,9.92891225163916
Module_3__growth_development,GCM1,9.92891225163916
Module_3__growth_development,GCM2,9.92891225163916
Module_3__growth_development,GFAP,9.92891225163916
Module_3__growth_development,GLI3,9.92891225163916
Module_3__growth_development,GPC1,9.92891225163916
Module_3__growth_development,GPM6B,9.92891225163916
Module_3__growth_development,GPR17,9.92891225163916
Module_3__growth_development,GRB2,9.92891225163916
Module_3__growth_development,GRN,9.92891225163916
Module_3__growth_development,GSTP1,9.92891225163916
Module_3__growth_development,GSX2,9.92891225163916
Module_3__growth_development,HDAC1,9.92891225163916
Module_3__growth_development,HES5,9.92891225163916
Module_3__growth_development,HMGA2,9.92891225163916
Module_3__growth_development,ID4,9.92891225163916
Module_3__growth_development,IFNG,9.92891225163916
Module_3__growth_development,IFNGR1,9.92891225163916
Module_3__growth_development,IGF1,9.92891225163916
Module_3__growth_development,IL1B,9.92891225163916
Module_3__growth_development,IL34,9.92891225163916
Module_3__growth_development,IL6,9.92891225163916
Module_3__growth_development,ILK,9.92891225163916
Module_3__growth_development,ITGB4,9.92891225163916
Module_3__growth_development,KCNJ10,9.92891225163916
Module_3__growth_development,LAMA2,9.92891225163916
Module_3__growth_development,LAMB1,9.92891225163916
Module_3__growth_development,LAMB2,9.92891225163916
Module_3__growth_development,LAMC3,9.92891225163916
Module_3__growth_development,LDLR,9.92891225163916
Module_3__growth_development,LEF1,9.92891225163916
Module_3__growth_development,LEPR,9.92891225163916
Module_3__growth_development,LGI4,9.92891225163916
Module_3__growth_development,LIF,9.92891225163916
Module_3__growth_development,LPAR1,9.92891225163916
Module_3__growth_development,LRP1,9.92891225163916
Module_3__growth_development,LRP2,9.92891225163916
Module_3__growth_development,LRP8,9.92891225163916
Module_3__growth_development,LTA,9.92891225163916
Module_3__growth_development,LYN,9.92891225163916
Module_3__growth_development,MAG,9.92891225163916
Module_3__growth_development,MAL,9.92891225163916
Module_3__growth_development,MAP2K2,9.92891225163916
Module_3__growth_development,MAPK3,9.92891225163916
Module_3__growth_development,MAPT,9.92891225163916
Module_3__growth_development,MATN2,9.92891225163916
Module_3__growth_development,MBOAT7,9.92891225163916
Module_3__growth_development,MECP2,9.92891225163916
Module_3__growth_development,METRN,9.92891225163916
Module_3__growth_development,MIR125B1,9.92891225163916
Module_3__growth_development,MIR181C,9.92891225163916
Module_3__growth_development,MIR221,9.92891225163916
Module_3__growth_development,MIR222,9.92891225163916
Module_3__growth_development,MIR26A1,9.92891225163916
Module_3__growth_development,MMP14,9.92891225163916
Module_3__growth_development,MTOR,9.92891225163916
Module_3__growth_development,MXRA8,9.92891225163916
Module_3__growth_development,MYB,9.92891225163916
Module_3__growth_development,MYOC,9.92891225163916
Module_3__growth_development,NAB2,9.92891225163916
Module_3__growth_development,NAGLU,9.92891225163916
Module_3__growth_development,NDN,9.92891225163916
Module_3__growth_development,NDP,9.92891225163916
Module_3__growth_development,NDRG1,9.92891225163916
Module_3__growth_development,NDUFS2,9.92891225163916
Module_3__growth_development,NEGR1,9.92891225163916
Module_3__growth_development,NEUROD4,9.92891225163916
Module_3__growth_development,NF1,9.92891225163916
Module_3__growth_development,NF2,9.92891225163916
Module_3__growth_development,NFE2L1,9.92891225163916
Module_3__growth_development,NFIA,9.92891225163916
Module_3__growth_development,NFIB,9.92891225163916
Module_3__growth_development,NKX2-1,9.92891225163916
Module_3__growth_development,NKX2-2,9.92891225163916
Module_3__growth_development,NKX6-1,9.92891225163916
Module_3__growth_development,NKX6-2,9.92891225163916
Module_3__growth_development,NOTCH1,9.92891225163916
Module_3__growth_development,NR1D1,9.92891225163916
Module_3__growth_development,NR2E1,9.92891225163916
Module_3__growth_development,NR3C1,9.92891225163916
Module_3__growth_development,NTN1,9.92891225163916
Module_3__growth_development,NTRK2,9.92891225163916
Module_3__growth_development,NTRK3,9.92891225163916
Module_3__growth_development,OLIG1,9.92891225163916
Module_3__growth_development,OLIG2,9.92891225163916
Module_3__growth_development,P2RX4,9.92891225163916
Module_3__growth_development,P2RY1,9.92891225163916
Module_3__growth_development,PARD3,9.92891225163916
Module_3__growth_development,PAX2,9.92891225163916
Module_3__growth_development,PAX6,9.92891225163916
Module_3__growth_development,PENK,9.92891225163916
Module_3__growth_development,PFKFB3,9.92891225163916
Module_3__growth_development,PHGDH,9.92891225163916
Module_3__growth_development,PHOX2B,9.92891225163916
Module_3__growth_development,PITX3,9.92891225163916
Module_3__growth_development,PLAG1,9.92891225163916
Module_3__growth_development,PLP1,9.92891225163916
Module_3__growth_development,POU3F1,9.92891225163916
Module_3__growth_development,POU3F2,9.92891225163916
Module_3__growth_development,PPP1CC,9.92891225163916
Module_3__growth_development,PRDM8,9.92891225163916
Module_3__growth_development,PRKCH,9.92891225163916
Module_3__growth_development,PRX,9.92891225163916
Module_3__growth_development,PTN,9.92891225163916
Module_3__growth_development,PTPN11,9.92891225163916
Module_3__growth_development,PTPRB,9.92891225163916
Module_3__growth_development,PTPRJ,9.92891225163916
Module_3__growth_development,PTPRZ1,9.92891225163916
Module_3__growth_development,RELA,9.92891225163916
Module_3__growth_development,RELN,9.92891225163916
Module_3__growth_development,RNF10,9.92891225163916
Module_3__growth_development,RNF112,9.92891225163916
Module_3__growth_development,ROR1,9.92891225163916
Module_3__growth_development,RRAS,9.92891225163916
Module_3__growth_development,RTN4,9.92891225163916
Module_3__growth_development,S100A8,9.92891225163916
Module_3__growth_development,S100A9,9.92891225163916
Module_3__growth_development,S100B,9.92891225163916
Module_3__growth_development,SCRIB,9.92891225163916
Module_3__growth_development,SERPINE2,9.92891225163916
Module_3__growth_development,SH3TC2,9.92891225163916
Module_3__growth_development,SHH,9.92891225163916
Module_3__growth_development,SKI,9.92891225163916
Module_3__growth_development,SLC45A3,9.92891225163916
Module_3__growth_development,SLC7A5,9.92891225163916
Module_3__growth_development,SLC8A3,9.92891225163916
Module_3__growth_development,SMO,9.92891225163916
Module_3__growth_development,SOCS7,9.92891225163916
Module_3__growth_development,SOD1,9.92891225163916
Module_3__growth_development,SOX1,9.92891225163916
Module_3__growth_development,SOX10,9.92891225163916
Module_3__growth_development,SOX11,9.92891225163916
Module_3__growth_development,SOX13,9.92891225163916
Module_3__growth_development,SOX2,9.92891225163916
Module_3__growth_development,SOX6,9.92891225163916
Module_3__growth_development,SOX8,9.92891225163916
Module_3__growth_development,SOX9,9.92891225163916
Module_3__growth_development,SPINT1,9.92891225163916
Module_3__growth_development,SRGAP2,9.92891225163916
Module_3__growth_development,STAT3,9.92891225163916
Module_3__growth_development,SYNE2,9.92891225163916
Module_3__growth_development,TAL1,9.92891225163916
Module_3__growth_development,TGFB2,9.92891225163916
Module_3__growth_development,TLR2,9.92891225163916
Module_3__growth_development,TLR4,9.92891225163916
Module_3__growth_development,TMEM98,9.92891225163916
Module_3__growth_development,TNF,9.92891225163916
Module_3__growth_development,TNFRSF1B,9.92891225163916
Module_3__growth_development,TP53,9.92891225163916
Module_3__growth_development,TP73,9.92891225163916
Module_3__growth_development,TPPP,9.92891225163916
Module_3__growth_development,TREM2,9.92891225163916
Module_3__growth_development,TRPC4,9.92891225163916
Module_3__growth_development,TSPAN2,9.92891225163916
Module_3__growth_development,TTBK1,9.92891225163916
Module_3__growth_development,TUBA1A,9.92891225163916
Module_3__growth_development,VAX1,9.92891225163916
Module_3__growth_development,VCAN,9.92891225163916
Module_3__growth_development,VEGFC,9.92891225163916
Module_3__growth_development,VIM,9.92891225163916
Module_3__growth_development,VPS13A,9.92891225163916
Module_3__growth_development,VPS54,9.92891225163916
Module_3__growth_development,VTN,9.92891225163916
Module_3__growth_development,WASF3,9.92891225163916
Module_3__growth_development,WDR1,9.92891225163916
Module_3__growth_development,ZEB2,9.92891225163916
Module_3__growth_development,ZMIZ1,9.92891225163916
Module_3__growth_development,ZNF365,9.92891225163916
Module_3__growth_development,ZNF488,9.92891225163916
Module_4__collagen_organization,A2M,3.567745955366255
Module_4__collagen_organization,ACAN,3.567745955366255
Module_4__collagen_organization,ADAMTS1,3.567745955366255
Module_4__collagen_organization,ADAMTS16,3.567745955366255
Module_4__collagen_organization,ADAMTS18,3.567745955366255
Module_4__collagen_organization,ADAMTS4,3.567745955366255
Module_4__collagen_organization,ADAMTS5,3.567745955366255
Module_4__collagen_organization,ADAMTS8,3.567745955366255
Module_4__collagen_organization,ADAMTS9,3.567745955366255
Module_4__collagen_organization,BCAN,3.567745955366255
Module_4__collagen_organization,CAPN1,3.567745955366255
Module_4__collagen_organization,CAPN10,3.567745955366255
Module_4__collagen_organization,CAPN11,3.567745955366255
Module_4__collagen_organization,CAPN12,3.567745955366255
Module_4__collagen_organization,CAPN13,3.567745955366255
Module_4__collagen_organization,CAPN14,3.567745955366255
Module_4__collagen_organization,CAPN2,3.567745955366255
Module_4__collagen_organization,CAPN5,3.567745955366255
Module_4__collagen_organization,CAPN6,3.567745955366255
Module_4__collagen_organization,CAPN8,3.567745955366255
Module_4__collagen_organization,CAPN9,3.567745955366255
Module_4__collagen_organization,CMA1,3.567745955366255
Module_4__collagen_organization,COL11A1,3.567745955366255
Module_4__collagen_organization,COL11A2,3.567745955366255
Module_4__collagen_organization,COL12A1,3.567745955366255
Module_4__collagen_organization,COL13A1,3.567745955366255
Module_4__collagen_organization,COL14A1,3.567745955366255
Module_4__collagen_organization,COL15A1,3.567745955366255
Module_4__collagen_organization,COL16A1,3.567745955366255
Module_4__collagen_organization,COL17A1,3.567745955366255
Module_4__collagen_organization,COL19A1,3.567745955366255
Module_4__collagen_organization,COL1A1,3.567745955366255
Module_4__collagen_organization,COL1A2,3.567745955366255
Module_4__collagen_organization,COL23A1,3.567745955366255
Module_4__collagen_organization,COL25A1,3.567745955366255
Module_4__collagen_organization,COL4A1,3.567745955366255
Module_4__collagen_organization,COL4A2,3.567745955366255
Module_4__collagen_organization,COL4A3,3.567745955366255
Module_4__collagen_organization,COL4A4,3.567745955366255
Module_4__collagen_organization,COL4A6,3.567745955366255
Module_4__collagen_organization,COL5A1,3.567745955366255
Module_4__collagen_organization,COL5A2,3.567745955366255
Module_4__collagen_organization,COL5A3,3.567745955366255
Module_4__collagen_organization,COL6A1,3.567745955366255
Module_4__collagen_organization,COL6A2,3.567745955366255
Module_4__collagen_organization,COL6A3,3.567745955366255
Module_4__collagen_organization,COL6A6,3.567745955366255
Module_4__collagen_organization,COL7A1,3.567745955366255
Module_4__collagen_organization,COL8A1,3.567745955366255
Module_4__collagen_organization,COL8A2,3.567745955366255
Module_4__collagen_organization,COL9A1,3.567745955366255
Module_4__collagen_organization,COL9A2,3.567745955366255
Module_4__collagen_organization,COL9A3,3.567745955366255
Module_4__collagen_organization,CTSB,3.567745955366255
Module_4__collagen_organization,CTSD,3.567745955366255
Module_4__collagen_organization,CTSG,3.567745955366255
Module_4__collagen_organization,CTSK,3.567745955366255
Module_4__collagen_organization,CTSS,3.567745955366255
Module_4__collagen_organization,DCN,3.567745955366255
Module_4__collagen_organization,ELANE,3.567745955366255
Module_4__collagen_organization,ELN,3.567745955366255
Module_4__collagen_organization,FBN1,3.567745955366255
Module_4__collagen_organization,FBN2,3.567745955366255
Module_4__collagen_organization,FBN3,3.567745955366255
Module_4__collagen_organization,FURIN,3.567745955366255
Module_4__collagen_organization,HTRA1,3.567745955366255
Module_4__collagen_organization,KLK2,3.567745955366255
Module_4__collagen_organization,KLK7,3.567745955366255
Module_4__collagen_organization,KLKB1,3.567745955366255
Module_4__collagen_organization,LAMA3,3.567745955366255
Module_4__collagen_organization,LAMA5,3.567745955366255
Module_4__collagen_organization,LAMB1,3.567745955366255
Module_4__collagen_organization,LAMB3,3.567745955366255
Module_4__collagen_organization,LAMC1,3.567745955366255
Module_4__collagen_organization,LAMC2,3.567745955366255
Module_4__collagen_organization,MMP1,3.567745955366255
Module_4__collagen_organization,MMP10,3.567745955366255
