host_module,Gene,GeneEdgeWeight
Module_4__collagen_organization,MMP13,3.567745955366255
Module_4__collagen_organization,MMP14,3.567745955366255
Module_4__collagen_organization,MMP16,3.567745955366255
Module_4__collagen_organization,MMP17,3.567745955366255
Module_4__collagen_organization,MMP19,3.567745955366255
Module_4__collagen_organization,MMP2,3.567745955366255
Module_4__collagen_organization,MMP25,3.567745955366255
Module_4__collagen_organization,MMP3,3.567745955366255
Module_4__collagen_organization,MMP7,3.567745955366255
Module_4__collagen_organization,MMP8,3.567745955366255
Module_4__collagen_organization,MMP9,3.567745955366255
Module_4__collagen_organization,NID1,3.567745955366255
Module_4__collagen_organization,OPTC,3.567745955366255
Module_4__collagen_organization,PRSS1,3.567745955366255
Module_4__collagen_organization,SCUBE1,3.567745955366255
Module_4__collagen_organization,SCUBE3,3.567745955366255
Module_4__collagen_organization,SPOCK3,3.567745955366255
Module_4__collagen_organization,TIMP2,3.567745955366255
Module_4__collagen_organization,TLL1,3.567745955366255
Module_4__collagen_organization,TLL2,3.567745955366255
Module_4__collagen_organization,TMPRSS6,3.567745955366255
Module_52__metabolic_biosynthetic,ALDH2,2.6276428084897177
Module_52__metabolic_biosynthetic,ATP7A,2.6276428084897177
Module_52__metabolic_biosynthetic,DAO,2.6276428084897177
Module_52__metabolic_biosynthetic,DBH,2.6276428084897177
Module_52__metabolic_biosynthetic,DDC,2.6276428084897177
Module_52__metabolic_biosynthetic,GATA3,2.6276428084897177
Module_52__metabolic_biosynthetic,GCH1,2.6276428084897177
Module_52__metabolic_biosynthetic,GPR37,2.6276428084897177
Module_52__metabolic_biosynthetic,HAND2,2.6276428084897177
Module_52__metabolic_biosynthetic,HDC,2.6276428084897177
Module_52__metabolic_biosynthetic,INSM1,2.6276428084897177
Module_52__metabolic_biosynthetic,KL,2.6276428084897177
Module_52__metabolic_biosynthetic,MOXD1,2.6276428084897177
Module_52__metabolic_biosynthetic,NR4A2,2.6276428084897177
Module_52__metabolic_biosynthetic,NT5DC2,2.6276428084897177
Module_52__metabolic_biosynthetic,PAH,2.6276428084897177
Module_52__metabolic_biosynthetic,PARK7,2.6276428084897177
Module_52__metabolic_biosynthetic,SLC6A3,2.6276428084897177
Module_52__metabolic_biosynthetic,SNCA,2.6276428084897177
Module_52__metabolic_biosynthetic,TGFB2,2.6276428084897177
Module_52__metabolic_biosynthetic,TH,2.6276428084897177
Module_60__metabolic_catabolic,AACS,1.980317140921151
Module_60__metabolic_catabolic,ABCD1,1.980317140921151
Module_60__metabolic_catabolic,ABCD3,1.980317140921151
Module_60__metabolic_catabolic,ABCD4,1.980317140921151
Module_60__metabolic_catabolic,ABHD1,1.980317140921151
Module_60__metabolic_catabolic,ABHD12,1.980317140921151
Module_60__metabolic_catabolic,ABHD2,1.980317140921151
Module_60__metabolic_catabolic,ABHD3,1.980317140921151
Module_60__metabolic_catabolic,ABHD6,1.980317140921151
Module_60__metabolic_catabolic,ACACA,1.980317140921151
Module_60__metabolic_catabolic,ACACB,1.980317140921151
Module_60__metabolic_catabolic,ACAD10,1.980317140921151
Module_60__metabolic_catabolic,ACADL,1.980317140921151
Module_60__metabolic_catabolic,ACADS,1.980317140921151
Module_60__metabolic_catabolic,ACADVL,1.980317140921151
Module_60__metabolic_catabolic,ACAT2,1.980317140921151
Module_60__metabolic_catabolic,ACBD4,1.980317140921151
Module_60__metabolic_catabolic,ACBD5,1.980317140921151
Module_60__metabolic_catabolic,ACLY,1.980317140921151
Module_60__metabolic_catabolic,ACOT11,1.980317140921151
Module_60__metabolic_catabolic,ACOT12,1.980317140921151
Module_60__metabolic_catabolic,ACOT7,1.980317140921151
Module_60__metabolic_catabolic,ACOT8,1.980317140921151
Module_60__metabolic_catabolic,ACOX1,1.980317140921151
Module_60__metabolic_catabolic,ACOX2,1.980317140921151
Module_60__metabolic_catabolic,ACOX3,1.980317140921151
Module_60__metabolic_catabolic,ACOXL,1.980317140921151
Module_60__metabolic_catabolic,ACSBG1,1.980317140921151
Module_60__metabolic_catabolic,ACSF2,1.980317140921151
Module_60__metabolic_catabolic,ACSF3,1.980317140921151
Module_60__metabolic_catabolic,ACSL1,1.980317140921151
Module_60__metabolic_catabolic,ACSL4,1.980317140921151
Module_60__metabolic_catabolic,ACSL5,1.980317140921151
Module_60__metabolic_catabolic,ACSL6,1.980317140921151
Module_60__metabolic_catabolic,ACSM4,1.980317140921151
Module_60__metabolic_catabolic,ACSM5,1.980317140921151
Module_60__metabolic_catabolic,ACSS1,1.980317140921151
Module_60__metabolic_catabolic,ACSS2,1.980317140921151
Module_60__metabolic_catabolic,ACTN3,1.6788492015794698
Module_60__metabolic_catabolic,ADH4,1.980317140921151
Module_60__metabolic_catabolic,ADH5,1.980317140921151
Module_60__metabolic_catabolic,ADIPOQ,1.980317140921151
Module_60__metabolic_catabolic,ADIPOR1,1.980317140921151
Module_60__metabolic_catabolic,ADPGK,1.6788492015794698
Module_60__metabolic_catabolic,AIG1,1.980317140921151
Module_60__metabolic_catabolic,AKR1B1,1.980317140921151
Module_60__metabolic_catabolic,AKT1,1.980317140921151
Module_60__metabolic_catabolic,AKT2,1.980317140921151
Module_60__metabolic_catabolic,ALDH1L2,1.980317140921151
Module_60__metabolic_catabolic,ALDOA,1.6788492015794698
Module_60__metabolic_catabolic,ALDOB,1.6788492015794698
Module_60__metabolic_catabolic,ALDOC,1.6788492015794698
Module_60__metabolic_catabolic,ALKBH7,1.980317140921151
Module_60__metabolic_catabolic,ALOX12,1.980317140921151
Module_60__metabolic_catabolic,ALOX12B,1.980317140921151
Module_60__metabolic_catabolic,ALOX15,1.980317140921151
Module_60__metabolic_catabolic,ALOX15B,1.980317140921151
Module_60__metabolic_catabolic,ALOX5,1.980317140921151
Module_60__metabolic_catabolic,ALOXE3,1.980317140921151
Module_60__metabolic_catabolic,ANGPTL4,1.980317140921151
Module_60__metabolic_catabolic,ANKRD23,1.980317140921151
Module_60__metabolic_catabolic,AOAH,1.980317140921151
Module_60__metabolic_catabolic,APOA5,1.980317140921151
Module_60__metabolic_catabolic,APOC1,1.980317140921151
Module_60__metabolic_catabolic,APOC2,1.980317140921151
Module_60__metabolic_catabolic,APOC3,1.980317140921151
Module_60__metabolic_catabolic,ARL2,1.6788492015794698
Module_60__metabolic_catabolic,ARNT,1.6788492015794698
Module_60__metabolic_catabolic,ASAH1,1.980317140921151
Module_60__metabolic_catabolic,ATP6V1B1,1.980317140921151
Module_60__metabolic_catabolic,AUH,1.980317140921151
Module_60__metabolic_catabolic,AVP,1.980317140921151
Module_60__metabolic_catabolic,AVPR1A,1.980317140921151
Module_60__metabolic_catabolic,BAAT,1.980317140921151
Module_60__metabolic_catabolic,BCKDK,1.980317140921151
Module_60__metabolic_catabolic,BLVRA,1.980317140921151
Module_60__metabolic_catabolic,BPGM,1.6788492015794698
Module_60__metabolic_catabolic,C3,1.980317140921151
Module_60__metabolic_catabolic,CAV1,1.980317140921151
Module_60__metabolic_catabolic,CBFA2T3,1.6788492015794698
Module_60__metabolic_catabolic,CBR1,1.980317140921151
Module_60__metabolic_catabolic,CBR4,1.980317140921151
Module_60__metabolic_catabolic,CD36,1.980317140921151
Module_60__metabolic_catabolic,CD74,1.980317140921151
Module_60__metabolic_catabolic,CES1,1.980317140921151
Module_60__metabolic_catabolic,COL6A1,1.6788492015794698
Module_60__metabolic_catabolic,COMT,1.980317140921151
Module_60__metabolic_catabolic,CPT1A,1.980317140921151
Module_60__metabolic_catabolic,CPT1B,1.980317140921151
Module_60__metabolic_catabolic,CPT1C,1.980317140921151
Module_60__metabolic_catabolic,CPT2,1.980317140921151
Module_60__metabolic_catabolic,CRAT,1.980317140921151
Module_60__metabolic_catabolic,CRYL1,1.980317140921151
Module_60__metabolic_catabolic,CTHRC1,1.980317140921151
Module_60__metabolic_catabolic,CYGB,1.980317140921151
Module_60__metabolic_catabolic,CYP1A1,1.980317140921151
Module_60__metabolic_catabolic,CYP1A2,1.980317140921151
Module_60__metabolic_catabolic,CYP1B1,1.980317140921151
Module_60__metabolic_catabolic,CYP2B6,1.980317140921151
Module_60__metabolic_catabolic,CYP2C18,1.980317140921151
Module_60__metabolic_catabolic,CYP2C19,1.980317140921151
Module_60__metabolic_catabolic,CYP2C9,1.980317140921151
Module_60__metabolic_catabolic,CYP2E1,1.980317140921151
Module_60__metabolic_catabolic,CYP2F1,1.980317140921151
Module_60__metabolic_catabolic,CYP2S1,1.980317140921151
Module_60__metabolic_catabolic,CYP2U1,1.980317140921151
Module_60__metabolic_catabolic,CYP4F11,1.980317140921151
Module_60__metabolic_catabolic,CYP4F2,1.980317140921151
Module_60__metabolic_catabolic,CYP4F3,1.980317140921151
Module_60__metabolic_catabolic,CYP4F8,1.980317140921151
Module_60__metabolic_catabolic,DAGLA,1.980317140921151
Module_60__metabolic_catabolic,DAGLB,1.980317140921151
Module_60__metabolic_catabolic,DCAF5,1.980317140921151
Module_60__metabolic_catabolic,DEGS1,1.980317140921151
Module_60__metabolic_catabolic,DGAT2,1.980317140921151
Module_60__metabolic_catabolic,ECH1,1.980317140921151
Module_60__metabolic_catabolic,ECHDC1,1.980317140921151
Module_60__metabolic_catabolic,ECHDC2,1.980317140921151
Module_60__metabolic_catabolic,EDN1,1.980317140921151
Module_60__metabolic_catabolic,EDN2,1.980317140921151
Module_60__metabolic_catabolic,ELOVL2,1.980317140921151
Module_60__metabolic_catabolic,ELOVL3,1.980317140921151
Module_60__metabolic_catabolic,ELOVL4,1.980317140921151
Module_60__metabolic_catabolic,ELOVL5,1.980317140921151
Module_60__metabolic_catabolic,ELOVL6,1.980317140921151
Module_60__metabolic_catabolic,ELOVL7,1.980317140921151
Module_60__metabolic_catabolic,ENO1,1.6788492015794698
Module_60__metabolic_catabolic,EPHX1,1.980317140921151
Module_60__metabolic_catabolic,ERLIN1,1.980317140921151
Module_60__metabolic_catabolic,ETFB,1.980317140921151
Module_60__metabolic_catabolic,FA2H,1.980317140921151
Module_60__metabolic_catabolic,FAAH2,1.980317140921151
Module_60__metabolic_catabolic,FABP3,1.980317140921151
Module_60__metabolic_catabolic,FABP5,1.980317140921151
Module_60__metabolic_catabolic,FADS1,1.980317140921151
Module_60__metabolic_catabolic,FADS2,1.980317140921151
Module_60__metabolic_catabolic,FADS6,1.980317140921151
Module_60__metabolic_catabolic,FASN,1.980317140921151
Module_60__metabolic_catabolic,FBP1,1.6788492015794698
Module_60__metabolic_catabolic,FKRP,1.6788492015794698
Module_60__metabolic_catabolic,FLCN,1.6788492015794698
Module_60__metabolic_catabolic,FMO1,1.980317140921151
Module_60__metabolic_catabolic,FMO2,1.980317140921151
Module_60__metabolic_catabolic,FOXK1,1.6788492015794698
Module_60__metabolic_catabolic,FOXK2,1.6788492015794698
Module_60__metabolic_catabolic,GALK1,1.6788492015794698
Module_60__metabolic_catabolic,GAPDHS,1.6788492015794698
Module_60__metabolic_catabolic,GCK,1.6788492015794698
Module_60__metabolic_catabolic,GDF15,1.980317140921151
Module_60__metabolic_catabolic,GGT1,1.980317140921151
Module_60__metabolic_catabolic,GHSR,1.980317140921151
Module_60__metabolic_catabolic,GIP,1.980317140921151
Module_60__metabolic_catabolic,GIT1,1.6788492015794698
Module_60__metabolic_catabolic,GLYATL2,1.980317140921151
Module_60__metabolic_catabolic,GPD1,1.6788492015794698
Module_60__metabolic_catabolic,GPIHBP1,1.980317140921151
Module_60__metabolic_catabolic,GPR87,1.6788492015794698
Module_60__metabolic_catabolic,GPX1,1.980317140921151
Module_60__metabolic_catabolic,GSTM2,1.980317140921151
Module_60__metabolic_catabolic,GSTM4,1.980317140921151
Module_60__metabolic_catabolic,GSTP1,1.980317140921151
Module_60__metabolic_catabolic,HADH,1.980317140921151
Module_60__metabolic_catabolic,HADHA,1.980317140921151
Module_60__metabolic_catabolic,HAO1,1.980317140921151
Module_60__metabolic_catabolic,HAO2,1.980317140921151
Module_60__metabolic_catabolic,HDAC4,1.6788492015794698
Module_60__metabolic_catabolic,HK1,1.6788492015794698
Module_60__metabolic_catabolic,HK2,1.6788492015794698
Module_60__metabolic_catabolic,HK3,1.6788492015794698
Module_60__metabolic_catabolic,HPGD,1.980317140921151
Module_60__metabolic_catabolic,HSD17B10,1.980317140921151
Module_60__metabolic_catabolic,HSD17B12,1.980317140921151
Module_60__metabolic_catabolic,HSD17B8,1.980317140921151
Module_60__metabolic_catabolic,HTR2A,1.6788492015794698
Module_60__metabolic_catabolic,IFNG,1.6788492015794698
Module_60__metabolic_catabolic,IGF1,1.6788492015794698
Module_60__metabolic_catabolic,IL1B,1.980317140921151
Module_60__metabolic_catabolic,INS,1.980317140921151
Module_60__metabolic_catabolic,INSR,1.6788492015794698
Module_60__metabolic_catabolic,IRS1,1.980317140921151
Module_60__metabolic_catabolic,IRS2,1.980317140921151
Module_60__metabolic_catabolic,KAT2B,1.980317140921151
Module_60__metabolic_catabolic,KLHL25,1.980317140921151
Module_60__metabolic_catabolic,LDHA,1.6788492015794698
Module_60__metabolic_catabolic,LDHAL6A,1.6788492015794698
Module_60__metabolic_catabolic,LDHB,1.6788492015794698
Module_60__metabolic_catabolic,LDHC,1.6788492015794698
Module_60__metabolic_catabolic,LEP,1.980317140921151
Module_60__metabolic_catabolic,LIPA,1.980317140921151
Module_60__metabolic_catabolic,LIPC,1.980317140921151
Module_60__metabolic_catabolic,LIPG,1.980317140921151
Module_60__metabolic_catabolic,LONP2,1.980317140921151
Module_60__metabolic_catabolic,LPIN1,1.980317140921151
Module_60__metabolic_catabolic,LPIN2,1.980317140921151
Module_60__metabolic_catabolic,LPIN3,1.980317140921151
Module_60__metabolic_catabolic,LPL,1.980317140921151
Module_60__metabolic_catabolic,LTC4S,1.980317140921151
Module_60__metabolic_catabolic,LYPLA1,1.980317140921151
Module_60__metabolic_catabolic,LYPLA2,1.980317140921151
Module_60__metabolic_catabolic,MAPK14,1.980317140921151
Module_60__metabolic_catabolic,ME1,1.6788492015794698
Module_60__metabolic_catabolic,ME3,1.6788492015794698
Module_60__metabolic_catabolic,MECR,1.980317140921151
Module_60__metabolic_catabolic,MFSD2A,1.980317140921151
Module_60__metabolic_catabolic,MGLL,1.980317140921151
Module_60__metabolic_catabolic,MID1IP1,1.980317140921151
Module_60__metabolic_catabolic,MIR204,1.980317140921151
Module_60__metabolic_catabolic,MIR766,1.980317140921151
Module_60__metabolic_catabolic,MIR96,1.980317140921151
Module_60__metabolic_catabolic,MLST8,1.6788492015794698
Module_60__metabolic_catabolic,MLXIPL,1.980317140921151
Module_60__metabolic_catabolic,MORC2,1.980317140921151
Module_60__metabolic_catabolic,MTOR,1.6788492015794698
Module_60__metabolic_catabolic,NCOR1,1.980317140921151
Module_60__metabolic_catabolic,NFE2L1,1.980317140921151
Module_60__metabolic_catabolic,NR1H2,1.980317140921151
Module_60__metabolic_catabolic,NR1H3,1.980317140921151
Module_60__metabolic_catabolic,NUDT8,1.980317140921151
Module_60__metabolic_catabolic,NUPR1,1.6788492015794698
Module_60__metabolic_catabolic,OGDH,1.6788492015794698
Module_60__metabolic_catabolic,OGDHL,1.6788492015794698
Module_60__metabolic_catabolic,OLAH,1.980317140921151
Module_60__metabolic_catabolic,OXSM,1.980317140921151
Module_60__metabolic_catabolic,P2RX7,1.6788492015794698
Module_60__metabolic_catabolic,PCCA,1.980317140921151
Module_60__metabolic_catabolic,PCCB,1.980317140921151
Module_60__metabolic_catabolic,PCK1,1.980317140921151
Module_60__metabolic_catabolic,PCK2,1.980317140921151
Module_60__metabolic_catabolic,PDHX,1.6788492015794698
Module_60__metabolic_catabolic,PDK2,1.980317140921151
Module_60__metabolic_catabolic,PDK3,1.980317140921151
Module_60__metabolic_catabolic,PDK4,1.980317140921151
Module_60__metabolic_catabolic,PDP1,1.980317140921151
Module_60__metabolic_catabolic,PER2,1.980317140921151
Module_60__metabolic_catabolic,PEX7,1.980317140921151
Module_60__metabolic_catabolic,PFKFB1,1.6788492015794698
Module_60__metabolic_catabolic,PFKFB2,1.6788492015794698
Module_60__metabolic_catabolic,PFKFB3,1.6788492015794698
Module_60__metabolic_catabolic,PFKFB4,1.6788492015794698
Module_60__metabolic_catabolic,PFKP,1.6788492015794698
Module_60__metabolic_catabolic,PGAM2,1.6788492015794698
Module_60__metabolic_catabolic,PGM1,1.6788492015794698
Module_60__metabolic_catabolic,PKLR,1.6788492015794698
Module_60__metabolic_catabolic,PLA2G1B,1.980317140921151
Module_60__metabolic_catabolic,PLA2G3,1.980317140921151
Module_60__metabolic_catabolic,PLA2G4A,1.980317140921151
Module_60__metabolic_catabolic,PLA2G4B,1.980317140921151
Module_60__metabolic_catabolic,PLA2G4C,1.980317140921151
Module_60__metabolic_catabolic,PLA2G4D,1.980317140921151
Module_60__metabolic_catabolic,PLA2G4F,1.980317140921151
Module_60__metabolic_catabolic,PLA2G5,1.980317140921151
Module_60__metabolic_catabolic,PLIN5,1.980317140921151
Module_60__metabolic_catabolic,PLP1,1.980317140921151
Module_60__metabolic_catabolic,PM20D1,1.980317140921151
Module_60__metabolic_catabolic,PNLIP,1.980317140921151
Module_60__metabolic_catabolic,PNLIPRP1,1.980317140921151
Module_60__metabolic_catabolic,PNPLA3,1.980317140921151
Module_60__metabolic_catabolic,POR,1.980317140921151
Module_60__metabolic_catabolic,PPARD,1.980317140921151
Module_60__metabolic_catabolic,PPARG,1.980317140921151
Module_60__metabolic_catabolic,PPARGC1A,1.980317140921151
Module_60__metabolic_catabolic,PRKAA1,1.980317140921151
Module_60__metabolic_catabolic,PRKACA,1.6788492015794698
Module_60__metabolic_catabolic,PRKAG2,1.980317140921151
Module_60__metabolic_catabolic,PRKAG3,1.980317140921151
Module_60__metabolic_catabolic,PRKAR2B,1.980317140921151
Module_60__metabolic_catabolic,PTGDS,1.980317140921151
Module_60__metabolic_catabolic,PTGIS,1.980317140921151
Module_60__metabolic_catabolic,PTGR2,1.980317140921151
Module_60__metabolic_catabolic,PTGS2,1.980317140921151
Module_60__metabolic_catabolic,RPTOR,1.6788492015794698
Module_60__metabolic_catabolic,SCAP,1.980317140921151
Module_60__metabolic_catabolic,SCD,1.980317140921151
Module_60__metabolic_catabolic,SCD5,1.980317140921151
Module_60__metabolic_catabolic,SCP2,1.980317140921151
Module_60__metabolic_catabolic,SDS,1.6788492015794698
Module_60__metabolic_catabolic,SESN2,1.980317140921151
Module_60__metabolic_catabolic,SIRT6,1.6788492015794698
Module_60__metabolic_catabolic,SLC16A1,1.6788492015794698
Module_60__metabolic_catabolic,SLC16A3,1.6788492015794698
Module_60__metabolic_catabolic,SLC27A1,1.980317140921151
Module_60__metabolic_catabolic,SLC27A3,1.980317140921151
Module_60__metabolic_catabolic,SLC27A4,1.980317140921151
Module_60__metabolic_catabolic,SLC27A6,1.980317140921151
Module_60__metabolic_catabolic,SLC45A3,1.980317140921151
Module_60__metabolic_catabolic,SLC4A1,1.6788492015794698
Module_60__metabolic_catabolic,SLC4A4,1.6788492015794698
Module_60__metabolic_catabolic,SNCA,1.980317140921151
Module_60__metabolic_catabolic,SOX9,1.980317140921151
Module_60__metabolic_catabolic,SRC,1.6788492015794698
Module_60__metabolic_catabolic,SREBF1,1.980317140921151
Module_60__metabolic_catabolic,STAT3,1.6788492015794698
Module_60__metabolic_catabolic,TBXAS1,1.980317140921151
Module_60__metabolic_catabolic,TECR,1.980317140921151
Module_60__metabolic_catabolic,TECRL,1.980317140921151
Module_60__metabolic_catabolic,THEM4,1.980317140921151
Module_60__metabolic_catabolic,THNSL2,1.980317140921151
Module_60__metabolic_catabolic,TMEM135,1.980317140921151
Module_60__metabolic_catabolic,TNFRSF1A,1.980317140921151
Module_60__metabolic_catabolic,TNXB,1.980317140921151
Module_60__metabolic_catabolic,TPK1,1.980317140921151
Module_60__metabolic_catabolic,TREX1,1.980317140921151
Module_60__metabolic_catabolic,TRIM63,1.6788492015794698
Module_60__metabolic_catabolic,TWIST1,1.980317140921151
Module_60__metabolic_catabolic,UBR4,1.980317140921151
Module_60__metabolic_catabolic,UCHL1,1.6788492015794698
Module_60__metabolic_catabolic,UCP2,1.6788492015794698
Module_60__metabolic_catabolic,UCP3,1.980317140921151
Module_60__metabolic_catabolic,UGT1A1,1.980317140921151
Module_60__metabolic_catabolic,UGT1A10,1.980317140921151
Module_60__metabolic_catabolic,UGT1A3,1.980317140921151
Module_60__metabolic_catabolic,UGT1A4,1.980317140921151
Module_60__metabolic_catabolic,UGT1A6,1.980317140921151
Module_60__metabolic_catabolic,UGT1A7,1.980317140921151
Module_60__metabolic_catabolic,UGT1A8,1.980317140921151
Module_60__metabolic_catabolic,UGT1A9,1.980317140921151
Module_60__metabolic_catabolic,WDTC1,1.980317140921151
Module_60__metabolic_catabolic,XPO4,1.6788492015794698
Module_60__metabolic_catabolic,YAP1,1.6788492015794698
Module_60__metabolic_catabolic,ZBTB20,1.6788492015794698
Module_60__metabolic_catabolic,ZBTB7A,1.6788492015794698
Module_72__amino_catabolic,ABCB11,2.2263575735952688
Module_72__amino_catabolic,ABCC9,2.2263575735952688
Module_72__amino_catabolic,ABCD1,2.2263575735952688
Module_72__amino_catabolic,ABCD2,2.2263575735952688
Module_72__amino_catabolic,ABCD3,2.2263575735952688
Module_72__amino_catabolic,ABCD4,2.2263575735952688
Module_72__amino_catabolic,ACAA1,2.2263575735952688
Module_72__amino_catabolic,ACAA2,2.2263575735952688
Module_72__amino_catabolic,ACACB,2.2263575735952688
Module_72__amino_catabolic,ACAD10,2.2263575735952688
Module_72__amino_catabolic,ACAD11,2.2263575735952688
Module_72__amino_catabolic,ACADL,2.2263575735952688
Module_72__amino_catabolic,ACOX1,2.2263575735952688
Module_72__amino_catabolic,ACOX3,2.2263575735952688
Module_72__amino_catabolic,ACOXL,2.2263575735952688
Module_72__amino_catabolic,ACSM1,2.2263575735952688
Module_72__amino_catabolic,ADH5,2.2263575735952688
Module_72__amino_catabolic,ADH7,2.2263575735952688
Module_72__amino_catabolic,ADIPOR2,2.2263575735952688
Module_72__amino_catabolic,AKT1,2.2263575735952688
Module_72__amino_catabolic,AKT2,2.2263575735952688
Module_72__amino_catabolic,ALOX15,2.2263575735952688
Module_72__amino_catabolic,AMACR,2.2263575735952688
Module_72__amino_catabolic,APPL2,2.2263575735952688
Module_72__amino_catabolic,AUH,2.2263575735952688
Module_72__amino_catabolic,CPT1A,2.2263575735952688
Module_72__amino_catabolic,CPT1B,2.2263575735952688
Module_72__amino_catabolic,CPT2,2.2263575735952688
Module_72__amino_catabolic,CRAT,2.2263575735952688
Module_72__amino_catabolic,CROT,2.2263575735952688
Module_72__amino_catabolic,DECR1,2.2263575735952688
Module_72__amino_catabolic,DGAT2,2.2263575735952688
Module_72__amino_catabolic,ECHDC2,2.2263575735952688
Module_72__amino_catabolic,ECI1,2.2263575735952688
Module_72__amino_catabolic,ECI2,2.2263575735952688
Module_72__amino_catabolic,EHHADH,2.2263575735952688
Module_72__amino_catabolic,ETFB,2.2263575735952688
Module_72__amino_catabolic,ETFBKMT,2.2263575735952688
Module_72__amino_catabolic,ETFDH,2.2263575735952688
Module_72__amino_catabolic,FMO1,2.2263575735952688
Module_72__amino_catabolic,FMO2,2.2263575735952688
Module_72__amino_catabolic,FMO4,2.2263575735952688
Module_72__amino_catabolic,GDF15,2.2263575735952688
Module_72__amino_catabolic,HACL1,2.2263575735952688
Module_72__amino_catabolic,HADHA,2.2263575735952688
Module_72__amino_catabolic,HADHB,2.2263575735952688
Module_72__amino_catabolic,HAO1,2.2263575735952688
Module_72__amino_catabolic,HSD17B4,2.2263575735952688
Module_72__amino_catabolic,IRS1,2.2263575735952688
Module_72__amino_catabolic,KLHL25,2.2263575735952688
Module_72__amino_catabolic,LONP2,2.2263575735952688
Module_72__amino_catabolic,MAPK14,2.2263575735952688
Module_72__amino_catabolic,PDK4,2.2263575735952688
Module_72__amino_catabolic,PEX13,2.2263575735952688
Module_72__amino_catabolic,PEX2,2.2263575735952688
Module_72__amino_catabolic,PEX5,2.2263575735952688
Module_72__amino_catabolic,PEX7,2.2263575735952688
Module_72__amino_catabolic,PHYH,2.2263575735952688
Module_72__amino_catabolic,PLIN5,2.2263575735952688
Module_72__amino_catabolic,POR,2.2263575735952688
Module_72__amino_catabolic,PPARA,2.2263575735952688
Module_72__amino_catabolic,PPARD,2.2263575735952688
Module_72__amino_catabolic,PPARGC1A,2.2263575735952688
Module_72__amino_catabolic,PRKAA1,2.2263575735952688
Module_72__amino_catabolic,PRKAG2,2.2263575735952688
Module_72__amino_catabolic,SLC27A2,2.2263575735952688
Module_72__amino_catabolic,SOX9,2.2263575735952688
Module_72__amino_catabolic,TYSND1,2.2263575735952688
